title,rentType,position,direction,area,tags,price
整租·甘泉宜川·宜川一村·1居室,整租,甘泉宜川 宜川一村 · 距离地铁中潭路874米, 北 , 22 平米 ,随时看,3200 元/月
整租·梅陇·罗阳东四村·2居室,整租,梅陇 罗阳东四村 · 距离地铁莲花路1252米, 南 , 56 平米 ,随时看,3300 元/月
整租·斜土路·江南二村·1居室,整租,斜土路大木桥 江南二村 · 距离地铁大木桥路68米, 北 , 24 平米 ,随时看,4600 元/月
整租·徐家汇·东安路184号·1居室,整租,斜土路大木桥 东安路184号 · 距离地铁东安路342米, 南 , 33 平米 ,随时看,5200 元/月
整租·徐家汇·徐虹北路28弄·2居室,整租,徐家汇 徐虹北路28弄 · 距离地铁宜山路396米, 南 , 52 平米 ,随时看,6400 元/月
整租·世博·济阳三村-西营路114弄，德州路421弄·2居室,整租,浦东世博 济阳三村-西营路114弄，德州路421弄 · 距离地铁长清路795米, 南 , 57 平米 ,随时看,6200 元/月
整租·田林·锦龙公寓·2居室,整租,田林 锦龙公寓 · 距离地铁桂林路367米, 南 , 86 平米 ,随时看,8000 元/月
整租·康健·茶花园·1居室,整租,康健 茶花园 · 距离地铁虹漕路1438米, 南 , 42 平米 ,随时看,4350 元/月
整租·豫园·蓬莱路303弄·1居室,整租,豫园 蓬莱路303弄 · 距离地铁老西门626米, 南 , 49 平米 ,随时看,4500 元/月
整租·五里桥·斜土路556弄·1居室,整租,五里桥 斜土路556弄 · 距离地铁鲁班路463米, 南 , 30 平米 ,随时看,3900 元/月
整租·甘泉宜川·灵石小区·1居室,整租,甘泉宜川 灵石小区 · 距离地铁新村路209米, 南 , 50 平米 ,随时看,5000 元/月
整租·光新·管弄新村四街坊·1居室,整租,光新 管弄新村四街坊 · 距离地铁岚皋路98米, 南 , 35 平米 ,随时看,3300 元/月
整租·光新·管弄新村四街坊·1居室,整租,光新 管弄新村四街坊 · 距离地铁岚皋路98米, 南 , 40 平米 ,随时看,4000 元/月
整租·陆家嘴·崂山新村·1居室,整租,陆家嘴 崂山新村 · 距离地铁浦东大道164米, 东 , 35 平米 ,随时看,3200 元/月
整租·光新·新体育广场·2居室,整租,光新 新体育广场 · 距离地铁岚皋路638米, 南 , 70 平米 ,随时看,4100 元/月
整租·源深·梅园三街坊·1居室,整租,源深 梅园三街坊 · 距离地铁世纪大道688米, 南 , 31 平米 ,随时看,4900 元/月
整租·上海南站·汇成五村·2居室,整租,南站 汇成五村 · 距离地铁上海南站1390米, 南 , 52 平米 ,随时看,5000 元/月
整租·长桥·长桥八村1-61号·2居室,整租,长桥 长桥八村1-61号, 西 , 82 平米 ,随时看,5500 元/月
整租·三林·凌兆新村-凌兆路726弄·2居室,整租,三林 凌兆新村-凌兆路726弄 · 距离地铁灵岩南路491米, 南 , 64 平米 ,随时看,4100 元/月
整租·航华·航华一村一街坊·2居室,整租,航华 航华一村一街坊 · 距离地铁紫藤路1108米, 南 , 75 平米 ,随时看,4800 元/月
整租·蓬莱公园·西凌新邨·2居室,整租,蓬莱公园 西凌新邨 · 距离地铁陆家浜路616米, 南 , 64 平米 ,随时看,6500 元/月
整租·北蔡·鹏裕苑·2居室,整租,北蔡 鹏裕苑 · 距离地铁芳华路1004米, 南 , 113 平米 ,随时看,1450 元/月
整租·源深·梅园三街坊·1居室,整租,源深 梅园三街坊 · 距离地铁世纪大道688米, , 31 平米 ,随时看,4200 元/月
整租·源深·梅园三街坊·1居室,整租,源深 梅园三街坊 · 距离地铁世纪大道688米, 南 , 30 平米 ,随时看,4300 元/月
整租·源深·梅园二街坊·1居室,整租,源深 梅园二街坊 · 距离地铁浦东大道571米, , 33 平米 ,随时看,5000 元/月
整租·源深·梅园三村·1居室,整租,源深 梅园三村 · 距离地铁浦东大道401米, 南 , 36 平米 ,随时看,4850 元/月
整租·南码头·东方路3721弄·2居室,整租,南码头 东方路3721弄 · 距离地铁高科西路202米, 南 , 52 平米 ,随时看,4500 元/月
整租·甘泉宜川·泰山三村·2居室,整租,甘泉宜川 泰山三村 · 距离地铁中潭路781米, 南 , 56 平米 ,随时看,5500 元/月
整租·北蔡·莲溪六村·1居室,整租,北蔡 莲溪六村 · 距离地铁芳华路1174米, 南 , 39 平米 ,随时看,3600 元/月
整租·世博·上钢二村·2居室,整租,浦东世博 上钢二村 · 距离地铁耀华路124米, 南 , 47 平米 ,随时看,4900 元/月
整租·光新·管弄新村五街坊·1居室,整租,光新 管弄新村五街坊 · 距离地铁岚皋路306米, 南 , 35 平米 ,随时看,4800 元/月
整租·源深·梅园三村·2居室,整租,源深 梅园三村 · 距离地铁浦东大道401米, , 52 平米 ,随时看,5100 元/月
整租·潍坊·潍坊四村·1居室,整租,潍坊 潍坊四村 · 距离地铁浦电路(6号线)488米, 南 , 35 平米 ,随时看,3600 元/月
整租·南码头·临沂六村·1居室,整租,南码头 临沂六村 · 距离地铁临沂新村307米, 南 , 32 平米 ,随时看,3800 元/月
整租·三林·南阳小区·1居室,整租,三林 南阳小区, 南 , 39 平米 ,随时看,2800 元/月
整租·北蔡·绿川小区-博华路999弄·1居室,整租,北蔡 绿川小区-博华路999弄, 南 , 50 平米 ,随时看,4500 元/月
整租·泗泾·钰丰商都小区·2居室,整租,泗泾 钰丰商都小区, 南 , 65 平米 ,随时看,3800 元/月
整租·万体馆·兆嘉苑·2居室,整租,万体馆 兆嘉苑 · 距离地铁龙漕路272米, 南 , 101 平米 ,随时看,8000 元/月
整租·莘庄·绿梅一村·2居室,整租,莘庄 绿梅一村 · 距离地铁莘庄1459米, 南 , 60 平米 ,随时看,4500 元/月
整租·古美·新时代富嘉花园·2居室,整租,古美罗阳 新时代富嘉花园 · 距离地铁顾戴路693米, 南 , 67 平米 ,随时看,6500 元/月
整租·武宁·武宁一村·1居室,整租,武宁 武宁一村 · 距离地铁曹杨路705米, 南 , 39 平米 ,随时看,3800 元/月
整租·九亭·青年城-沪松公路1399弄·1居室,整租,九亭 青年城-沪松公路1399弄 · 距离地铁九亭186米, 南 , 45 平米 ,随时看,3400 元/月
整租·甘泉宜川·泰山一村·3居室,整租,甘泉宜川 泰山一村 · 距离地铁中潭路907米, 南 , 59 平米 ,随时看,6400 元/月
整租·光新·宝钢公寓·1居室,整租,光新 宝钢公寓 · 距离地铁中潭路520米, 南 , 58 平米 ,随时看,6200 元/月
整租·九亭·青春驿站·1居室,整租,九亭 青春驿站 · 距离地铁九亭246米, 南 , 40 平米 ,随时看,3750 元/月
整租·长征·梅川四街坊·1居室,整租,长征 梅川四街坊, 南 , 45 平米 ,随时看,3600 元/月
整租·古美·平吉一村·1居室,整租,古美罗阳 平吉一村 · 距离地铁虹莘路932米, 南 , 45 平米 ,随时看,3650 元/月
整租·洋泾·崮山四街坊·2居室,整租,洋泾 崮山四街坊 · 距离地铁北洋泾路705米, 南 , 69 平米 ,随时看,5700 元/月
整租·九亭·嘉和阳光城·2居室,整租,九亭 嘉和阳光城 · 距离地铁九亭662米, 南北 , 101 平米 ,随时看,6300 元/月
整租·南码头·港机新村·2居室,整租,南码头 港机新村 · 距离地铁高科西路645米, 南 , 51 平米 ,随时看,4600 元/月
整租·田林·田林三村·1居室,整租,田林 田林三村 · 距离地铁桂林公园415米, 南 , 37 平米 ,随时看,3900 元/月
整租·万体馆·兆嘉苑·2居室,整租,万体馆 兆嘉苑 · 距离地铁龙漕路272米, 南 , 101 平米 ,随时看,8600 元/月
整租·斜土路·小木桥路227弄·1居室,整租,斜土路大木桥 小木桥路227弄 · 距离地铁嘉善路517米, 南 , 34 平米 ,随时看,5000 元/月
整租·光新·光新苑·1居室,整租,光新 光新苑 · 距离地铁镇坪路647米, 东 , 28 平米 ,随时看,4200 元/月
整租·长风·长风二村/长风馨苑/风荷苑·1居室,整租,长风 长风二村-长风馨苑-风荷苑 · 距离地铁大渡河路709米, 南 , 27 平米 ,随时看,3600 元/月
整租·长风·梅川一街坊·1居室,整租,长风 梅川一街坊 · 距离地铁大渡河路1111米, 南 , 41 平米 ,随时看,4000 元/月
整租·北新泾·新泾七村·2居室,整租,北新泾 新泾七村 · 距离地铁淞虹路395米, 南 , 46 平米 ,随时看,5500 元/月
整租·康健·西樱花园·1居室,整租,康健 西樱花园, 南 , 41 平米 ,随时看,4000 元/月
整租·长桥·罗秀新村·2居室,整租,长桥 罗秀新村, 南 , 71 平米 ,随时看,4000 元/月
整租·颛桥·爱庐世纪新苑·2居室,整租,颛桥 爱庐世纪新苑, 南 , 85 平米 ,随时看,4500 元/月
整租·凉城·友谊二村·2居室,整租,凉城 友谊二村 · 距离地铁赤峰路584米, 南 , 50 平米 ,随时看,5000 元/月
整租·上海南站·华东花苑·2居室,整租,南站 华东花苑 · 距离地铁上海南站926米, 南 , 71 平米 ,随时看,5100 元/月
整租·世博·上钢三村·2居室,整租,浦东世博 上钢三村 · 距离地铁耀华路481米, 南 , 50 平米 ,随时看,6000 元/月
整租·华泾·华泾绿苑·2居室,整租,华泾 华泾绿苑, 南 , 88 平米 ,随时看,4500 元/月
整租·大宁·沪太路651弄·1居室,整租,大宁 沪太路651弄 · 距离地铁中潭路964米, 南 , 28 平米 ,随时看,3500 元/月
整租·航华·航华一村一街坊·2居室,整租,航华 航华一村一街坊 · 距离地铁紫藤路1108米, 南 , 71 平米 ,随时看,4500 元/月
整租·金杨·桥畔小区-罗山路665弄·1居室,整租,金杨 桥畔小区-罗山路665弄 · 距离地铁德平路348米, 南 , 46 平米 ,随时看,3000 元/月
整租·长桥·长桥二村·1居室,整租,长桥 长桥二村, 南 , 31 平米 ,随时看,3000 元/月
整租·斜土路·日晖六村·1居室,整租,斜土路大木桥 日晖六村 · 距离地铁大木桥路173米, 北 , 34 平米 ,随时看,4300 元/月
整租·彭浦·汾西路400弄·2居室,整租,彭浦 汾西路400弄 · 距离地铁彭浦新村1293米, 南 , 64 平米 ,随时看,4000 元/月
整租·甘泉宜川·甘泉一村·1居室,整租,甘泉宜川 甘泉一村 · 距离地铁新村路941米, 南 , 29 平米 ,随时看,3400 元/月
整租·真如·中亚公寓·2居室,整租,真如 中亚公寓 · 距离地铁上海西站592米, 南 , 89 平米 ,随时看,6600 元/月
整租·甘泉宜川·新长小区·3居室,整租,甘泉宜川 新长小区 · 距离地铁新村路1114米, 南 , 74 平米 ,随时看,6500 元/月
整租前滩东方逸品·2居室,整租,三林 前滩东方逸品 · 距离地铁东方体育中心384米, 南北 , 87 平米 ,随时看,11000 元/月
整租·梅陇·朱行三村·1居室,整租,梅陇 朱行三村, 南 , 33 平米 ,随时看,3000 元/月
整租·世博滨江·中山南一路101弄·1居室,整租,蓬莱公园 中山南一路101弄 · 距离地铁西藏南路82米, 南 , 36 平米 ,随时看,4500 元/月
整租·田林·田林十三村·1居室,整租,田林 田林十三村 · 距离地铁桂林路577米, 南 , 27 平米 ,随时看,4700 元/月
整租·梅陇·三洲花园·2居室,整租,梅陇 三洲花园 · 距离地铁外环路511米, 南 , 70 平米 ,随时看,5000 元/月
整租·康健·桂康小区·2居室,整租,康健 桂康小区 · 距离地铁桂林公园132米, 南 , 54 平米 ,随时看,5400 元/月
整租·鞍山·鞍山五村·1居室,整租,鞍山 鞍山五村 · 距离地铁四平路425米, 南 , 37 平米 ,随时看,3000 元/月
整租·南码头·沂南小区·1居室,整租,南码头 沂南小区 · 距离地铁临沂新村877米, 南 , 30 平米 ,随时看,4000 元/月
整租·江桥·中房公寓·3居室,整租,江桥 中房公寓 · 距离地铁金运路927米, 南 , 70 平米 ,随时看,4800 元/月
整租·华泾·馨宁公寓·2居室,整租,华泾 馨宁公寓, 南 , 62 平米 ,随时看,4400 元/月
整租·真如·天汇广场公寓·1居室,整租,真如 天汇广场公寓 · 距离地铁上海西站684米, 西 , 45 平米 ,随时看,4300 元/月
整租·凉城·新中新村·1居室,整租,凉城 新中新村 · 距离地铁赤峰路615米, 北 , 26 平米 ,随时看,3500 元/月
整租·康健·玉兰园·2居室,整租,康健 玉兰园, 南 , 62 平米 ,随时看,3600 元/月
整租·世博·德州二村·1居室,整租,浦东世博 德州二村 · 距离地铁成山路425米, 南 , 39 平米 ,随时看,4200 元/月
整租·金杨·香山西北街坊·2居室,整租,金杨 香山西北街坊 · 距离地铁德平路420米, 南 , 60 平米 ,随时看,6500 元/月
整租·金杨·罗山三村-龙居路180弄·2居室,整租,金杨 罗山三村-龙居路180弄 · 距离地铁德平路695米, 南 , 72 平米 ,随时看,5500 元/月
整租·世博·上钢二村-上钢二村2-55号·1居室,整租,浦东世博 上钢二村-上钢二村2-55号 · 距离地铁耀华路310米, 南 , 17 平米 ,随时看,3900 元/月
整租·武宁·东新支路55弄·1居室,整租,武宁 东新支路55弄 · 距离地铁镇坪路584米, 南 , 35 平米 ,随时看,4400 元/月
整租·曹杨·曹杨二村·1居室,整租,曹杨 曹杨二村 · 距离地铁枫桥路575米, 南 , 38 平米 ,随时看,3800 元/月
整租·光新·石光小区·2居室,整租,光新 石光小区 · 距离地铁镇坪路533米, 南 , 50 平米 ,随时看,4600 元/月
整租·真光·真光八街坊·1居室,整租,真光 真光八街坊, 南 , 50 平米 ,随时看,4400 元/月
整租·梅陇·上中西路767弄·1居室,整租,梅陇 上中西路767弄 · 距离地铁莲花路1353米, 南 , 44 平米 ,随时看,3300 元/月
整租·金杨·和景商务酒店·1居室,整租,金杨 和景商务酒店 · 距离地铁蓝天路486米, 南 , 39 平米 ,随时看,3000 元/月
整租·甘泉宜川·宜川一村·1居室,整租,甘泉宜川 宜川一村 · 距离地铁中潭路874米, 南 , 33 平米 ,随时看,3900 元/月
整租·植物园·园南三村·1居室,整租,植物园 园南三村, 南 , 38 平米 ,随时看,4000 元/月
整租·古美·平阳绿家园·2居室,整租,古美罗阳 平阳绿家园 · 距离地铁外环路1045米, 南 , 95 平米 ,随时看,6400 元/月
整租·金桥·金和佳园·3居室,整租,金桥 金和佳园 · 距离地铁台儿庄路871米, 南 , 104 平米 ,随时看,6600 元/月
整租·七宝·万科城市花园一期·1居室,整租,七宝 万科城市花园一期 · 距离地铁中春路861米, 南 , 41 平米 ,随时看,4500 元/月
整租·潍坊·朱家滩小区·1居室,整租,潍坊 朱家滩小区 · 距离地铁商城路640米, 南 , 32 平米 ,随时看,4800 元/月
整租·长风·大爱建新村·2居室,整租,长风 大爱建新村 · 距离地铁真如1172米, 南 , 62 平米 ,随时看,5200 元/月
整租·泗泾·古楼新苑-古楼公路859弄·2居室,整租,泗泾 古楼新苑-古楼公路859弄, 南 , 68 平米 ,随时看,3500 元/月
整租·金桥·证大家园一期·4居室,整租,金桥 证大家园一期 · 距离地铁杨高北路317米, 南 , 20 平米 ,随时看,2500 元/月
整租·金杨·金杨三街坊·1居室,整租,金杨 金杨三街坊 · 距离地铁云山路386米, 南 , 44 平米 ,随时看,4400 元/月
整租·西郊·悦茂可乐公馆·2居室,整租,西郊 悦茂可乐公馆 · 距离地铁淞虹路1341米, 南 , 35 平米 ,随时看,5000 元/月
整租·三林·凌兆新村-凌兆路379弄·2居室,整租,三林 凌兆新村-凌兆路379弄 · 距离地铁灵岩南路596米, 南 , 68 平米 ,随时看,6500 元/月
整租·北蔡·由由七村·1居室,整租,北蔡 由由七村 · 距离地铁杨高南路320米, 南 , 31 平米 ,随时看,3800 元/月
